,custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded_new,housing_new,loan_new,contact_new,marital_new,schooling_new,default_new,profession_new,month_new,day_of_week_new,poutcome_new
5732,45.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,0.0,3,5,0.0,9,7,2,1
5733,58.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,8,8,1,1
5734,43.0,2,3,2,-2.9,92.201,-31.4,0.838,5076.2,0.1,18,1.0,1.0,0.0,0.0,2,5,0.0,6,8,1,3
5735,38.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,6,5,1,1
5736,43.0,3,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,5,8,1,1
5737,38.0,9,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,6,5,1,1
5738,55.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,3,7,1,1
5739,33.0,2,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,3,7,1,1
5740,40.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,1.0,1.0,3,5,0.0,10,6,1,1
5741,39.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,2,5,1,1
5742,43.0,3,999,0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,3,0.0,4,5,1,1
5743,37.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,1.0,1.0,0.0,1.0,1,8,0.0,4,5,1,1
5744,41.0,6,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,6,0.0,6,8,2,1
5745,47.0,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,0.0,1.0,1.0,0.0,2,5,0.0,3,4,1,2
5746,51.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,6,5,1,1
5747,45.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,5,1,1
5748,40.0,1,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,1.0,1.0,1.0,2,5,0.0,4,6,1,1
5749,30.0,10,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,3,7,0.0,6,8,1,1
5750,30.0,1,999,5,-1.1,94.199,-37.5,0.877,4963.6,999.0,10,0.0,0.0,0.0,0.0,1,6,0.0,5,9,1,2
5751,29.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
5752,32.0,2,999,1,-1.8,93.075,-47.1,1.479,5099.1,999.0,1,0.0,1.0,1.0,0.0,2,3,0.0,4,4,1,2
5753,55.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,7,0.0,3,5,2,1
5754,43.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,1,8,0.0,5,5,1,1
5755,28.0,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,6,5,1,1
5756,24.0,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,999.0,1,0.0,1.0,1.0,0.0,1,8,0.0,9,5,2,2
5757,28.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,6,1,1
5758,34.0,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0,0.0,0.0,1.0,1,6,0.0,6,4,1,1
5759,29.0,20,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,8,1,1
5760,29.0,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,3,5,1,1
5761,42.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,4,0.0,5,6,2,1
5762,41.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,1.0,1,5,0.0,7,7,1,1
5763,36.0,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,5,5,1,1
5764,42.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,6,5,1,1
5765,31.0,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0.0,1.0,1.0,0.0,2,7,0.0,6,4,1,1
5766,31.0,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,0.1,0,1.0,0.0,0.0,0.0,2,6,0.0,5,9,1,3
5767,31.0,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,6,5,2,1
5768,42.0,3,999,0,-1.8,93.876,-40.0,0.682,5008.7,999.0,0,0.0,1.0,1.0,0.0,1,8,0.0,8,5,1,1
5769,50.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,2,11,1,1
5770,50.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,7,11,1,1
5771,37.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,7,6,1,1
5772,35.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,8,0.0,4,5,1,1
5773,31.0,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,999.0,5,0.0,0.0,0.0,0.0,2,8,0.0,9,5,1,2
5774,44.0,4,999,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,1,8,1,1
5775,51.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,10,5,1,1
5776,35.0,3,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,5,7,1,1
5777,27.0,1,999,0,-0.1,93.798,-40.4,4.968,5195.8,999.0,0,1.0,0.0,0.0,1.0,1,8,0.0,11,10,1,1
5778,48.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,7,0.0,3,6,1,1
5779,36.0,3,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,2,5,2,1
5780,22.0,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,11,5,1,1
5781,26.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,1.0,0.0,1,8,0.0,6,7,1,1
5782,80.0,1,999,1,-1.1,94.601,-49.5,1.025,4963.6,999.0,0,1.0,1.0,0.0,0.0,2,6,0.0,8,10,1,2
5783,31.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1.0,1.0,0.0,0.0,1,8,0.0,11,4,1,1
5784,53.0,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,999.0,1,0.0,0.0,0.0,0.0,2,5,0.0,9,11,2,2
5785,25.0,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,4,0.0,5,5,1,1
5786,36.0,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,1.0,0.0,2,4,0.0,4,5,1,1
5787,31.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1.0,0.0,0.0,1.0,1,5,0.0,6,4,2,1
5788,27.0,9,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,1,5,0.0,11,5,1,1
5789,45.0,4,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,2,7,1,1
5790,39.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,6,0.0,5,8,2,1
5791,34.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,1,7,0.0,1,5,1,1
5792,31.0,1,999,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,8,8,1,1
5793,31.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,9,7,1,1
5794,31.0,7,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,2,6,2,1
5795,31.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,5,8,1,1
5796,47.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,3,0.0,4,8,2,1
5797,30.0,11,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,1.0,1.0,1,7,0.0,3,7,2,1
5798,29.0,6,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,5,8,1,1
5799,30.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,6,7,2,1
5800,32.0,2,19,2,-1.1,94.767,-50.8,1.048,4963.6,0.633333333333,10,0.0,0.0,0.0,0.0,1,5,0.0,6,11,1,2
5801,32.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,7,11,1,1
5802,41.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,1.0,1.0,0.0,0.0,2,8,0.0,4,5,1,1
5803,30.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,5,8,1,1
5804,31.0,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,4,4,2,1
5805,31.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,3,7,1,1
5806,47.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,6,0.0,5,6,1,1
5807,31.0,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,5,2,1
5808,30.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,0.0,1.0,1,8,0.0,5,5,1,1
5809,28.0,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,5,5,1,1
5810,80.0,1,10,2,-1.8,93.749,-34.6,0.644,5008.7,0.333333333333,10,1.0,1.0,1.0,0.0,3,2,0.0,8,4,1,3
5811,31.0,2,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,6,1,1
5812,51.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,8,0.0,2,8,1,1
5813,31.0,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,999.0,2,0.0,0.0,0.0,0.0,1,6,0.0,5,10,1,2
5814,57.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,7,5,1,1
5815,39.0,5,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,7,0.0,1,6,1,1
5816,29.0,3,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,1.0,1.0,0.0,1,8,0.0,6,8,1,1
5817,47.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,7,0.0,3,8,2,1
5818,38.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,7,0.0,3,8,1,1
5819,45.0,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,9,4,1,1
5820,59.0,2,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,8,8,2,1
5821,31.0,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,7,5,1,1
5822,31.0,7,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,7,0.0,3,8,1,1
5823,47.0,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,4,5,1,1
5824,54.0,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,999.0,3,0.0,1.0,0.0,0.0,2,5,0.0,7,5,1,2
5825,59.0,4,999,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,5,8,1,1
5826,27.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,4,7,2,1
5827,42.0,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,999.0,0,1.0,0.0,0.0,0.0,2,6,0.0,4,10,1,1
5828,34.0,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,1.0,0.0,0.0,0.0,1,8,0.0,6,4,1,1
5829,31.0,1,6,1,-3.0,92.713,-33.0,0.715,5023.5,0.2,5,1.0,0.0,0.0,0.0,2,7,0.0,9,12,1,3
5830,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,3,5,1,1
5831,32.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
5832,36.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,1.0,1.0,1,8,0.0,9,5,1,1
5833,31.0,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,6,5,1,1
5834,33.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,7,11,1,1
5835,31.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,3,7,2,1
5836,57.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,8,0.0,5,6,1,1
5837,40.0,2,999,0,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,1.0,0.0,0.0,0.0,3,8,0.0,6,4,1,1
5838,44.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,3,0.0,4,5,1,1
5839,36.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,6,7,1,1
5840,26.0,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,9,5,1,1
5841,60.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,8,0.0,6,5,2,1
5842,46.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,6,5,2,1
5843,31.0,3,999,0,-1.8,92.843,-50.0,1.811,5099.1,999.0,0,1.0,1.0,0.0,0.0,1,4,0.0,11,3,2,1
5844,22.0,1,999,2,-1.7,94.215,-40.3,0.87,4991.6,999.0,4,1.0,1.0,0.0,1.0,1,7,0.0,6,7,2,2
5845,35.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,6,0.0,5,7,2,1
5846,35.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,11,1,1
5847,31.0,2,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,1.0,1.0,1.0,1,8,0.0,6,5,1,1
5848,33.0,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,999.0,0,1.0,1.0,0.0,0.0,2,7,0.0,6,9,1,1
5849,34.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,5,1,1
5850,29.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,5,8,1,1
5851,40.0,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,0.0,3,8,0.0,4,5,1,1
5852,46.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,4,0.0,4,7,1,1
5853,31.0,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,0.233333333333,4,1.0,0.0,0.0,0.0,1,7,0.0,6,11,1,3
5854,31.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,2,0.0,4,5,1,1
5855,31.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,5,1,1
5856,67.0,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,1.0,1.0,0.0,0.0,2,8,0.0,8,4,1,1
5857,34.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,6,6,1,1
5858,31.0,6,999,3,-1.8,93.075,-47.1,1.4,5099.1,999.0,12,0.0,0.0,0.0,0.0,2,5,0.0,4,4,1,2
5859,30.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,6,11,1,1
5860,35.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,6,0.0,5,8,1,1
5861,59.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,1.0,1,6,0.0,8,7,1,1
5862,31.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,3,4,0.0,5,7,1,1
5863,38.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,7,0.0,3,8,1,1
5864,31.0,6,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,7,0.0,6,7,1,1
5865,31.0,9,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,6,8,1,1
5866,34.0,16,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,5,0.0,9,7,1,1
5867,32.0,1,999,1,-2.9,92.963,-40.8,1.262,5076.2,999.0,3,0.0,1.0,1.0,0.0,2,5,0.0,9,6,1,2
5868,36.0,3,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,5,11,1,1
5869,31.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,7,7,2,1
5870,35.0,2,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,6,6,2,1
5871,31.0,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,5,1,1
5872,41.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,3,6,2,1
5873,64.0,1,999,0,-2.9,92.201,-31.4,0.838,5076.2,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,12,8,1,1
5874,60.0,3,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,7,6,1,1
5875,41.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,4,6,1,1
5876,35.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,6,0.0,5,7,1,1
5877,31.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,6,7,2,1
5878,30.0,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,5,2,1
5879,44.0,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,0.0,0.0,0.0,0.0,3,4,0.0,10,4,1,1
5880,39.0,3,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,1.0,1.0,1.0,2,5,0.0,7,6,2,1
5881,33.0,9,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,6,8,1,1
5882,33.0,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,9,5,1,1
5883,31.0,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,3,0.0,10,11,1,1
5884,35.0,1,5,1,-1.7,94.055,-39.8,0.761,4991.6,0.166666666667,1,0.0,1.0,0.0,0.0,2,8,0.0,6,6,1,3
5885,33.0,2,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,5,5,1,1
5886,32.0,1,999,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0,0.0,1.0,1.0,3,2,0.0,10,6,1,1
5887,46.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,3,7,1,1
5888,43.0,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,5,1,1
5889,36.0,3,999,2,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,1.0,1.0,0.0,0.0,2,8,0.0,4,4,1,2
5890,40.0,4,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,7,2,1
5891,43.0,3,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,3,0.0,5,5,1,1
5892,29.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,1.0,1.0,2,5,0.0,11,6,1,1
5893,31.0,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,4,5,1,1
5894,31.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,7,1,1
5895,55.0,6,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,6,5,1,1
5896,29.0,2,999,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,8,0.0,3,8,1,1
5897,35.0,1,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,8,0.0,6,5,1,1
5898,45.0,3,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0,1.0,1.0,0.0,3,8,0.0,5,8,2,1
5899,30.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
5900,41.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,4,11,1,1
5901,29.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,1.0,1.0,1.0,0.0,1,8,0.0,6,11,1,1
5902,57.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,8,5,2,1
5903,43.0,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,0.0,0.0,1.0,0.0,2,7,0.0,5,11,1,2
5904,36.0,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,999.0,3,0.0,1.0,0.0,1.0,2,4,0.0,4,5,1,2
5905,32.0,1,6,1,-1.8,92.893,-46.2,1.327,5099.1,0.2,1,1.0,0.0,0.0,0.0,2,8,0.0,6,5,1,3
5906,30.0,5,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,5,11,1,1
5907,31.0,2,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,7,7,1,1
5908,31.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1.0,1.0,0.0,1.0,2,4,0.0,4,6,1,1
5909,31.0,3,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,3,5,1,1
5910,30.0,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,0.0,0.0,1.0,1,8,0.0,5,5,1,1
5911,51.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,7,7,1,1
5912,33.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,1.0,1.0,2,8,0.0,6,6,1,1
5913,31.0,2,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,5,8,2,1
5914,25.0,2,999,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,6,0.0,5,6,1,1
5915,31.0,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,7,11,1,1
5916,47.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,1.0,0.0,2,5,0.0,9,11,1,1
5917,31.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,3,6,1,1
5918,31.0,2,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,1.0,1.0,1.0,1,7,0.0,5,5,1,1
5919,31.0,2,999,0,-3.4,92.379,-29.8,0.797,5017.5,999.0,0,0.0,0.0,0.0,0.0,2,6,0.0,4,9,2,1
