,custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,housing_new,loan_new,contact_new,marital_new,schooling_new,default_new,profession_new,month_new,day_of_week_new,poutcome_new
30315,25.0,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1.0,0.0,0.0,1,6,0.0,6,6,2,1
30316,31.0,2,999,2,-1.8,92.893,-46.2,1.27,5099.1,999.0,4,1.0,0.0,0.0,2,5,0.0,6,5,1,2
30317,51.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,1.0,1,7,0.0,1,5,1,1
30318,53.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,3,6,0.0,5,5,1,1
30319,50.0,1,999,2,-1.8,93.876,-40.0,0.682,5008.7,999.0,4,1.0,0.0,0.0,2,8,0.0,6,5,1,2
30320,32.0,4,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,0.0,0.0,1,8,0.0,2,7,1,1
30321,31.0,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,999.0,3,0.0,0.0,0.0,2,5,0.0,7,5,1,2
30322,30.0,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0.0666666666667,1,1.0,0.0,0.0,2,7,0.0,3,4,1,3
30323,45.0,4,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,6,8,1,1
30324,55.0,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,999.0,0,1.0,0.0,0.0,2,7,0.0,7,11,1,1
30325,34.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,1.0,0.0,1.0,2,2,0.0,7,6,1,1
30326,31.0,1,999,2,-1.7,94.027,-38.3,0.898,4991.6,999.0,4,1.0,1.0,1.0,1,7,0.0,6,8,2,2
30327,52.0,4,999,1,-0.1,93.2,-42.0,4.191,5195.8,999.0,2,0.0,0.0,1.0,2,7,0.0,3,11,2,2
30328,34.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,2,2,0.0,4,5,1,1
30329,39.0,1,999,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0,0.0,0.0,1,7,0.0,5,8,1,1
30330,31.0,5,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,1.0,1.0,0.0,2,5,0.0,9,5,1,1
30331,28.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,1.0,0.0,1.0,1,4,0.0,9,5,1,1
30332,26.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,1.0,0.0,1.0,1,8,0.0,5,6,1,1
30333,49.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
30334,31.0,4,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,1,5,0.0,6,7,1,1
30335,31.0,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,3,8,0.0,4,11,2,1
30336,58.0,1,3,1,-1.7,94.027,-38.3,0.9,4991.6,0.1,3,1.0,0.0,0.0,2,8,0.0,4,8,1,3
30337,41.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,1.0,0.0,1.0,2,3,0.0,5,11,2,1
30338,27.0,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,999.0,2,1.0,0.0,0.0,2,5,0.0,9,5,1,2
30339,32.0,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,0.0,0.0,2,2,0.0,4,5,1,1
30340,35.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,1.0,1.0,1,5,0.0,9,7,1,1
30341,48.0,6,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0,0.0,1.0,2,3,0.0,4,5,1,1
30342,31.0,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,999.0,0,0.0,0.0,0.0,1,5,0.0,4,11,2,1
30343,31.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,1.0,0.0,1.0,2,8,0.0,9,5,1,1
30344,29.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,1.0,0.0,0.0,2,6,0.0,9,5,1,1
30345,28.0,2,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,0.0,0.0,1,8,0.0,4,7,1,1
30346,34.0,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,1.0,1.0,0.0,1,5,0.0,6,5,1,1
30347,28.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1.0,0.0,0.0,1,7,0.0,9,7,1,1
30348,31.0,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,999.0,0,1.0,0.0,0.0,1,8,0.0,2,9,2,1
30349,30.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,0.0,0.0,1,7,0.0,6,8,1,1
30350,49.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,9,7,1,1
30351,36.0,1,999,1,-3.4,92.431,-26.9,0.737,5017.5,999.0,0,1.0,0.0,0.0,2,8,0.0,3,10,1,2
30352,57.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,1.0,1,2,0.0,8,7,1,1
30353,44.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,1.0,1.0,1.0,1,7,0.0,3,5,1,1
30354,78.0,2,3,2,-1.8,92.893,-46.2,1.264,5099.1,0.1,0,1.0,0.0,0.0,2,5,0.0,8,5,2,2
30355,33.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,0.0,2,8,0.0,2,11,1,1
30356,31.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,1.0,0.0,1.0,1,5,0.0,9,5,1,1
30357,52.0,7,999,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0.0,0.0,1.0,2,2,0.0,4,6,1,1
30358,31.0,3,999,1,-1.8,92.893,-46.2,1.281,5099.1,999.0,3,1.0,0.0,0.0,1,7,0.0,7,5,1,2
30359,38.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,1.0,1,8,0.0,9,5,1,1
30360,31.0,1,999,0,-1.8,93.876,-40.0,0.699,5008.7,999.0,0,1.0,0.0,1.0,3,4,0.0,4,5,1,1
30361,31.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,2,6,0.0,5,5,1,1
30362,44.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,1.0,3,8,0.0,5,5,1,1
30363,31.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,2,6,0.0,5,5,1,1
30364,29.0,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,1.0,0.0,0.0,3,8,0.0,4,5,1,2
30365,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,1.0,1.0,2,2,0.0,2,5,1,1
30366,57.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1.0,1.0,1.0,2,4,0.0,4,6,1,1
30367,28.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,1.0,1,8,0.0,6,5,1,1
30368,39.0,2,4,1,-2.9,92.201,-31.4,0.873,5076.2,0.133333333333,3,0.0,0.0,0.0,2,5,0.0,6,8,1,3
30369,52.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,2,7,0.0,7,5,1,1
30370,31.0,14,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,1.0,0.0,3,5,0.0,9,7,1,1
30371,31.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,1.0,2,5,0.0,3,5,1,1
30372,31.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,1.0,3,8,0.0,7,5,1,1
30373,32.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,0.0,0.0,1,8,0.0,3,11,1,1
30374,39.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,6,7,1,1
30375,35.0,2,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,1.0,0.0,2,8,0.0,9,7,1,1
30376,41.0,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,1.0,0.0,2,6,0.0,5,5,1,1
30377,48.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,1.0,0.0,1.0,2,2,0.0,4,5,1,1
30378,36.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1.0,0.0,0.0,2,6,0.0,5,8,1,1
30379,45.0,2,999,1,-1.8,93.075,-47.1,1.435,5099.1,999.0,2,0.0,1.0,0.0,2,8,0.0,6,4,1,2
30380,67.0,3,999,0,-1.7,94.027,-38.3,0.898,4991.6,999.0,0,0.0,0.0,0.0,2,2,0.0,8,8,2,1
30381,55.0,3,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,8,8,2,1
30382,32.0,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,1.0,0.0,0.0,2,8,0.0,4,5,2,1
30383,40.0,2,999,0,1.4,93.918,-42.7,4.966,5228.1,999.0,0,0.0,0.0,1.0,3,6,0.0,6,7,1,1
30384,44.0,5,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,1.0,2,3,0.0,4,5,2,1
30385,48.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,3,8,0.0,6,5,1,1
30386,55.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1.0,0.0,0.0,2,2,0.0,12,7,1,1
30387,59.0,1,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,0.0,1.0,3,8,0.0,7,5,1,1
30388,33.0,4,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,0.0,0.0,2,5,0.0,9,7,1,1
30389,31.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1.0,0.0,0.0,2,7,0.0,6,8,1,1
30390,52.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,2,8,0.0,2,8,1,1
30391,31.0,4,999,1,-1.8,92.893,-46.2,1.313,5099.1,999.0,4,1.0,0.0,0.0,2,5,0.0,9,5,1,2
30392,26.0,1,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,2,7,1,1
30393,30.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,1.0,1.0,2,4,0.0,4,6,1,1
30394,43.0,28,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1.0,0.0,0.0,2,5,0.0,6,7,2,1
30395,48.0,9,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,0.0,0.0,2,4,0.0,4,5,1,1
30396,62.0,1,999,2,-1.1,94.767,-50.8,1.031,4963.6,999.0,8,1.0,0.0,0.0,2,7,0.0,8,11,1,2
30397,38.0,3,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,4,7,2,1
30398,31.0,5,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,1.0,0.0,0.0,1,5,0.0,6,5,1,1
30399,32.0,4,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,2,6,0.0,5,8,1,1
30400,31.0,4,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,0.0,0.0,1,4,0.0,9,5,2,1
30401,18.0,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1.0,1.0,0.0,1,2,0.0,11,4,1,1
30402,31.0,1,15,2,-2.9,92.201,-31.4,0.825,5076.2,0.5,2,1.0,0.0,0.0,1,8,0.0,11,8,1,2
30403,59.0,5,999,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0,0.0,1.0,2,5,0.0,9,6,1,1
30404,30.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,0.0,1.0,1,4,0.0,6,7,1,1
30405,31.0,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,999.0,4,0.0,0.0,0.0,3,2,0.0,4,5,1,2
30406,40.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,2,7,0.0,6,8,1,1
30407,35.0,1,6,3,-1.7,94.027,-38.3,0.9,4991.6,0.2,3,1.0,0.0,0.0,2,8,0.0,5,8,1,2
30408,30.0,1,999,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0,0.0,1.0,3,4,0.0,9,6,2,1
30409,32.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,1,7,0.0,6,8,1,1
30410,41.0,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,1.0,0.0,0.0,2,6,0.0,5,5,1,1
30411,31.0,3,999,0,-2.9,92.201,-31.4,0.869,5076.2,999.0,0,0.0,0.0,0.0,2,4,0.0,8,8,1,1
30412,31.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,1,7,0.0,5,8,1,1
30413,55.0,3,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1.0,0.0,0.0,2,7,0.0,6,8,1,1
30414,31.0,6,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,1.0,1,8,0.0,4,5,1,1
30415,48.0,2,3,1,-1.8,92.893,-46.2,1.266,5099.1,0.1,1,0.0,0.0,0.0,2,5,0.0,4,5,1,3
30416,34.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,2,4,0.0,4,5,1,1
30417,66.0,1,999,0,-1.8,92.843,-50.0,1.65,5099.1,999.0,0,1.0,0.0,0.0,2,8,0.0,8,3,1,1
30418,31.0,15,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1.0,0.0,0.0,2,5,0.0,9,8,2,1
30419,31.0,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1.0,0.0,0.0,2,8,0.0,1,6,1,1
30420,31.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,1.0,0.0,0.0,2,6,0.0,5,11,1,1
30421,31.0,4,3,1,-1.1,94.601,-49.5,1.016,4963.6,0.1,4,1.0,1.0,0.0,3,5,0.0,9,10,1,3
30422,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,2,7,0.0,10,5,2,1
30423,32.0,8,999,0,-3.4,92.649,-30.1,0.716,5017.5,999.0,0,1.0,0.0,1.0,2,8,0.0,4,11,1,1
30424,31.0,5,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,0.0,1.0,2,8,0.0,5,5,1,1
30425,31.0,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,0.0,0.0,0.0,1,7,0.0,6,5,2,1
30426,31.0,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,999.0,3,0.0,0.0,0.0,3,6,0.0,9,11,1,2
30427,60.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1.0,0.0,0.0,2,8,0.0,8,7,1,1
30428,31.0,3,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,1.0,2,4,0.0,4,6,1,1
30429,47.0,8,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,2,2,0.0,4,5,2,1
30430,32.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,1.0,2,5,0.0,2,5,1,1
30431,41.0,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,999.0,2,0.0,0.0,0.0,1,5,0.0,9,5,1,2
30432,36.0,1,999,0,-0.1,93.798,-40.4,4.921,5195.8,999.0,0,1.0,0.0,1.0,2,5,0.0,9,10,1,1
30433,31.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,1.0,0.0,0.0,2,8,0.0,7,11,2,1
30434,32.0,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,1.0,0.0,0.0,2,4,0.0,9,11,1,1
30435,38.0,5,3,2,-1.8,93.876,-40.0,0.682,5008.7,0.1,8,0.0,0.0,0.0,2,6,0.0,7,5,2,3
30436,33.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,0.0,0.0,1,6,0.0,5,4,1,1
30437,31.0,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,999.0,0,1.0,0.0,0.0,2,8,0.0,5,4,1,1
30438,31.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,1.0,0.0,2,5,0.0,3,11,2,1
30439,31.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,0.0,0.0,1,4,0.0,9,7,1,1
30440,52.0,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,1.0,1.0,0.0,2,2,0.0,8,4,1,1
30441,44.0,4,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,1.0,0.0,1.0,2,7,0.0,3,6,1,1
30442,56.0,3,6,1,-3.4,92.379,-29.8,0.762,5017.5,0.2,4,0.0,0.0,0.0,2,6,0.0,10,9,1,3
30443,31.0,4,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,1,7,0.0,6,8,1,1
30444,37.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,2,6,0.0,10,5,1,1
30445,31.0,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,1.0,0.0,0.0,1,8,0.0,3,5,1,1
30446,31.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,1,8,0.0,6,8,1,1
30447,59.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0,0.0,0.0,2,5,0.0,6,5,1,1
30448,45.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1.0,1.0,0.0,2,8,0.0,7,8,2,1
30449,35.0,1,3,1,-1.8,92.893,-46.2,1.354,5099.1,0.1,1,0.0,0.0,0.0,2,8,0.0,9,5,2,3
30450,31.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1.0,1.0,0.0,2,3,0.0,4,8,2,1
30451,42.0,6,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1.0,0.0,0.0,2,5,0.0,6,7,1,1
30452,24.0,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1.0,0.0,0.0,1,8,0.0,5,4,1,1
30453,40.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,1.0,1,8,0.0,9,5,1,1
30454,28.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,1.0,2,8,0.0,5,5,1,1
30455,33.0,7,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,1.0,0.0,0.0,2,7,0.0,5,7,1,1
30456,31.0,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,1.0,1.0,0.0,2,4,0.0,6,4,1,2
30457,58.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,1.0,3,7,0.0,8,5,1,1
30458,24.0,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,0.0,0.0,1,6,0.0,5,5,1,1
30459,41.0,1,999,0,1.4,93.918,-42.7,4.955,5228.1,999.0,0,1.0,0.0,1.0,1,6,0.0,9,7,1,1
30460,34.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0,0.0,0.0,2,5,0.0,6,5,1,1
30461,28.0,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,999.0,1,1.0,0.0,0.0,1,4,0.0,3,5,1,2
30462,46.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,1.0,0.0,2,2,0.0,4,7,1,1
30463,45.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,1.0,2,5,0.0,6,6,2,1
30464,57.0,4,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,7,7,1,1
30465,31.0,5,999,1,-2.9,92.469,-33.6,0.908,5076.2,999.0,4,0.0,1.0,0.0,1,7,0.0,5,7,1,2
30466,27.0,6,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,1.0,2,7,0.0,6,7,1,1
30467,31.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,2,6,0.0,5,8,1,1
30468,31.0,1,2,1,-1.8,93.876,-40.0,0.701,5008.7,0.0666666666667,1,1.0,1.0,1.0,1,5,0.0,12,5,2,3
30469,34.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,1,5,0.0,5,8,1,1
30470,53.0,1,999,0,-1.8,93.369,-34.8,0.654,5008.7,999.0,0,0.0,0.0,0.0,3,8,0.0,6,3,1,1
30471,31.0,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,2,8,0.0,1,5,1,1
30472,37.0,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,1.0,0.0,1,2,0.0,1,5,2,1
30473,49.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,2,7,0.0,3,7,2,1
30474,31.0,3,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,1.0,3,7,0.0,3,6,1,1
30475,31.0,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,0.2,0,0.0,0.0,0.0,1,8,0.0,6,3,1,3
30476,33.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1.0,0.0,0.0,2,8,0.0,4,4,2,1
30477,37.0,3,999,1,-0.1,93.2,-42.0,4.153,5195.8,999.0,1,0.0,0.0,0.0,2,7,0.0,3,11,1,2
30478,38.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,0.0,0.0,2,3,0.0,4,7,1,1
30479,31.0,4,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,1.0,3,8,0.0,4,5,2,1
30480,41.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1.0,0.0,0.0,2,8,0.0,6,11,1,1
30481,50.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,1.0,2,4,0.0,7,11,1,1
30482,46.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1.0,0.0,0.0,2,8,0.0,4,7,2,1
30483,31.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,2,6,0.0,7,7,1,1
30484,41.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,2,7,0.0,1,8,2,1
30485,48.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,0.0,2,8,0.0,2,8,2,1
30486,30.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,1,7,0.0,5,8,1,1
30487,49.0,3,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,3,5,0.0,5,8,1,1
30488,44.0,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,1.0,0.0,0.0,2,3,0.0,4,4,1,1
30489,50.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,1.0,1.0,1.0,2,8,0.0,4,5,1,1
30490,31.0,35,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,0.0,1.0,2,4,0.0,9,7,1,1
30491,47.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,1.0,1.0,1.0,2,5,0.0,9,5,1,1
30492,51.0,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,1.0,0.0,1.0,3,7,0.0,7,5,2,2
30493,44.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,3,4,0.0,5,5,1,1
30494,31.0,4,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,1.0,0.0,2,4,0.0,4,8,1,1
30495,35.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1.0,0.0,0.0,2,7,0.0,3,11,1,1
30496,48.0,2,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,1.0,0.0,1.0,3,6,0.0,4,5,1,1
30497,31.0,6,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,1.0,1.0,1,5,0.0,9,5,1,1
30498,55.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,1,6,0.0,5,11,2,1
30499,49.0,1,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,0.0,0.0,2,3,0.0,4,7,1,1
30500,32.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1.0,0.0,0.0,2,2,0.0,7,11,1,1
30501,43.0,5,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,1.0,0.0,1.0,1,5,0.0,9,5,1,1
30502,36.0,1,999,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,1.0,0.0,1.0,2,8,0.0,5,6,1,1
30503,50.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1.0,0.0,0.0,2,8,0.0,4,8,1,1
30504,54.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,2,6,0.0,5,8,1,1
30505,37.0,2,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,1.0,0.0,1.0,2,5,0.0,4,5,1,1
30506,36.0,4,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1.0,0.0,0.0,2,5,0.0,4,7,2,1
30507,44.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,0.0,0.0,3,7,0.0,3,11,1,1
30508,31.0,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,0.0,0.0,1,5,0.0,10,5,1,1
30509,41.0,1,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,1.0,0.0,0.0,2,7,0.0,5,8,2,1
30510,34.0,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,0.0,0.0,0.0,2,8,0.0,5,5,2,2
30511,51.0,7,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,1.0,0.0,0.0,3,7,0.0,6,8,1,1
30512,28.0,2,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,0.0,1.0,1,4,0.0,4,7,1,1
30513,51.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1.0,0.0,0.0,2,8,0.0,4,7,2,1
